name,season,mpg,gp,pts_per_40,ast_per_40,oreb_per_40,dreb_per_40,stl_per_40,blks_per_40,tov_per_40
AJ Dybantsa,2026,34.8,35,1027.5862068965516,149.42528735632186,58.62068965517242,216.09195402298852,42.52873563218391,13.793103448275863,124.13793103448278
Ebuka Okorie,2026,35.1,31,819.3732193732194,126.49572649572649,26.21082621082621,102.56410256410255,55.84045584045584,11.396011396011396,66.0968660968661
Keaton Wagler,2026,33.9,37,782.3008849557523,185.25073746312685,83.77581120943952,138.05309734513276,40.11799410029499,16.519174041297934,77.87610619469027
Nate Ament,2026,29.7,35,786.5319865319866,110.43771043771044,82.15488215488216,216.83501683501686,45.7912457912458,29.629629629629633,106.39730639730641
Mikel Brown Jr.,2026,29.2,21,523.2876712328767,135.6164383561644,1.36986301369863,94.52054794520548,35.61643835616438,4.109589041095891,89.04109589041097
Neoklis Avdalas,2026,31.7,31,473.18611987381706,179.17981072555204,3.7854889589905367,117.35015772870662,22.71293375394322,21.451104100946374,87.06624605678235
Cameron Boozer,2026,33.5,38,1020.8955223880596,187.46268656716416,152.83582089552237,311.64179104477614,63.28358208955223,27.462686567164177,114.62686567164178
Tounde Yessoufou,2026,32.6,33,720.2453987730062,63.803680981595086,98.15950920245399,139.8773006134969,79.75460122699386,24.539877300613497,76.07361963190183
Alijah Arenas,2026,27.7,14,285.92057761732855,41.87725631768953,20.216606498194945,37.545126353790614,18.772563176895307,10.108303249097473,46.20938628158845
Hannes Steinbach,2026,34.7,30,640.9221902017291,54.178674351585,145.2449567723343,261.671469740634,36.887608069164266,42.65129682997117,68.0115273775216
Braylon Mullins,2026,28.2,33,561.7021276595746,66.66666666666667,41.13475177304964,123.40425531914894,46.808510638297875,29.78723404255319,56.73758865248227
Darius Acuff Jr.,2026,35.1,36,962.9629629629629,264.3874643874644,19.37321937321937,107.12250712250713,34.18803418803419,12.535612535612534,88.88888888888889
