name,pick,season,ftm,fta,3fgm,3fga,rim_made,rim_miss,mid_made,mid_miss,dunks_made,dunks_miss,oreb,dreb,ast,stl,blks,pts,gp,height,rec_rank,mpg,age,tov,sos,team_strength,international,NBA_impact,standard_error,NBA_minutes,NBA_seasons,NCAA_possessions_est,fga_est,ts_pct,ast_to_tov,ft_pct,three_pt_pct,rim_pct,dunk_rate,position
Tyrese Maxey,21.0,2020,100,120,33,113,64,35,46,83,7,3,12,121,97,27,12,433,31,75,98.2,34.5,19.2,67,4.6,10.7,0,1.7,1.2,14030.0,6.0,1820,341,0.5497714575926866,1.4477611940298507,0.8333333333333334,0.2920353982300885,0.6464646464646465,0.0707070707070707,SF
Christian Braun,21.0,2022,99,135,51,132,97,73,33,57,27,0,56,205,111,39,33,564,40,78,74.2,34.4,20.8,81,8.4,16.4,0,-0.1,1.4,7790.0,4.0,2386,392,0.6247230837394772,1.3703703703703705,0.7333333333333333,0.38636363636363635,0.5705882352941176,0.1588235294117647,SF
Keon Johnson,21.0,2021,71,101,13,48,38,34,45,62,15,5,28,66,67,30,11,304,27,77,96.6,25.0,18.9,71,5.7,10.7,0,-3.6,1.9,3100.0,4.0,1162,227,0.5599764220453876,0.9436619718309859,0.7029702970297029,0.2708333333333333,0.5277777777777778,0.20833333333333334,SF
Noah Clowney,21.0,2023,72,111,34,120,50,28,12,13,27,3,75,210,30,21,34,352,36,82,85.4,25.4,18.5,46,7.7,17.5,0,-0.1,1.9,3196.0,3.0,1665,223,0.6474396703943496,0.6521739130434783,0.6486486486486487,0.2833333333333333,0.6410256410256411,0.34615384615384615,PF
Yves Missi,21.0,2024,83,134,0,0,57,41,20,37,59,8,86,98,13,19,50,354,33,84,92.6,23.0,19.7,39,8.7,13.3,1,-2.3,1.8,3265.0,2.0,1262,155,0.8272574312955693,0.3333333333333333,0.6194029850746269,0.0,0.5816326530612245,0.6020408163265306,C
Will Riley,21.0,2025,84,116,47,144,59,36,41,71,8,0,42,103,78,9,10,441,35,80,96.4,25.7,19.0,42,8.7,14.4,1,0.1,2.3,1619.0,1.0,1616,351,0.5484528902596756,1.8571428571428572,0.7241379310344828,0.3263888888888889,0.6210526315789474,0.08421052631578947,SF
Kenneth Faried,22.0,2011,136,235,0,0,93,64,45,65,70,4,184,276,33,61,70,552,32,80,0.0,35.2,21.2,85,-1.1,4.1,0,0.4,1.2,11938.0,8.0,1792,267,0.7451403887688985,0.38823529411764707,0.5787234042553191,0.0,0.5923566878980892,0.445859872611465,PF
Elliot Williams,22.0,2010,194,256,60,164,68,51,20,52,30,3,25,110,128,45,4,610,34,77,84.8,33.3,20.3,100,3.1,10.5,0,-4.5,2.2,1471.0,4.0,1893,355,0.6522111025575229,1.28,0.7578125,0.36585365853658536,0.5714285714285714,0.25210084033613445,SG
Mason Plumlee,22.0,2013,173,254,0,0,86,50,52,89,83,9,99,260,70,36,52,615,36,82,94.8,34.7,22.9,103,7.9,17.2,0,-0.1,0.9,19802.0,13.0,2129,277,0.7909764379051343,0.6796116504854369,0.6811023622047244,0.0,0.6323529411764706,0.6102941176470589,C
Fab Melo,22.0,2012,38,60,0,0,33,24,20,45,45,6,80,95,21,15,88,234,30,84,97.4,25.4,21.6,43,5.9,16.7,0,-0.7,3.1,37.0,1.0,1248,122,0.788409703504043,0.4883720930232558,0.6333333333333333,0.0,0.5789473684210527,0.7894736842105263,C
Jordan Adams,22.0,2014,158,189,52,146,93,38,63,92,0,0,67,125,84,95,5,626,36,77,87.4,30.1,19.5,54,5.1,12.8,0,0.4,2.9,258.0,2.0,1900,432,0.6075782281233015,1.5555555555555556,0.8359788359788359,0.3561643835616438,0.7099236641221374,0.0,SF
Bobby Portis,22.0,2015,115,156,14,30,117,51,87,142,32,4,133,188,42,39,50,629,36,82,96.8,29.9,20.0,56,5.3,10.4,0,-1.3,0.9,17599.0,11.0,1878,427,0.6345331288838674,0.75,0.7371794871794872,0.4666666666666667,0.6964285714285714,0.19047619047619047,C
Chandler Hutchison,22.0,2018,158,216,43,123,89,47,41,91,26,3,26,204,104,45,8,599,30,79,77.8,31.0,21.7,101,2.1,8.3,0,-3.5,2.1,1842.0,4.0,1649,391,0.616204427619126,1.0297029702970297,0.7314814814814815,0.34959349593495936,0.6544117647058824,0.19117647058823528,SF
Malachi Richardson,22.0,2016,113,157,79,224,42,37,26,78,5,0,19,139,77,43,10,496,37,78,93.4,34.4,20.1,79,7.1,10.5,0,-2.3,2.6,627.0,3.0,2061,407,0.5209208536380441,0.9746835443037974,0.7197452229299363,0.35267857142857145,0.5316455696202531,0.06329113924050633,SG
Jarrett Allen,22.0,2017,84,149,0,7,53,37,81,89,45,3,100,178,26,19,51,442,33,83,96.8,32.2,18.7,84,8.8,5.3,0,3.1,1.1,18129.0,9.0,1820,267,0.6645417368294443,0.30952380952380953,0.5637583892617449,0.0,0.5888888888888889,0.5,C
Grant Williams,22.0,2019,211,258,14,44,86,42,106,105,23,0,80,191,114,41,54,677,36,79,62.0,31.9,20.2,81,6.7,15.2,0,-1.2,1.2,10473.0,7.0,1986,383,0.6817449448159189,1.4074074074074074,0.8178294573643411,0.3181818181818182,0.671875,0.1796875,PF
Zeke Nnaji,22.0,2020,152,200,5,17,91,60,49,59,34,4,99,177,27,23,28,515,32,83,92.2,30.6,19.0,70,5.4,13.4,0,-2.1,1.7,3686.0,6.0,1714,276,0.7074175824175825,0.38571428571428573,0.76,0.29411764705882354,0.6026490066225165,0.2251655629139073,C
Walker Kessler,22.0,2022,53,89,10,50,62,37,12,26,79,2,89,184,30,37,153,389,34,85,96.0,25.6,20.5,38,5.7,14.0,0,2.5,1.6,5014.0,4.0,1541,187,0.8600106119561373,0.7894736842105263,0.5955056179775281,0.2,0.6262626262626263,0.797979797979798,C
Isaiah Jackson,22.0,2021,63,90,0,2,32,24,19,35,23,2,53,112,18,19,65,211,25,82,94.4,20.6,19.0,38,7.0,6.3,0,1.1,1.7,3504.0,5.0,908,112,0.6959102902374671,0.47368421052631576,0.7,0.0,0.5714285714285714,0.4107142857142857,C
DaRon Holmes II,22.0,2024,206,289,32,83,69,46,45,82,71,3,55,226,86,31,68,672,33,82,91.0,32.4,21.4,74,4.5,10.2,0,-0.5,3.0,196.0,1.0,1730,325,0.743099787685775,1.162162162162162,0.71280276816609,0.3855421686746988,0.6,0.6173913043478261,PF
Dariq Whitehead,22.0,2023,23,29,42,98,22,19,17,37,2,2,12,55,27,21,6,231,28,78,99.8,20.7,18.5,37,4.7,11.7,0,-0.8,2.9,497.0,3.0,940,193,0.5613335925349923,0.7297297297297297,0.7931034482758621,0.42857142857142855,0.5365853658536586,0.04878048780487805,SF
Drake Powell,22.0,2025,35,54,36,95,39,20,17,28,10,2,26,99,40,26,25,275,37,78,97.8,25.6,19.4,27,7.6,11.1,0,-1.6,2.4,1363.0,1.0,1665,199,0.6172562398994433,1.4814814814814814,0.6481481481481481,0.37894736842105264,0.6610169491525424,0.1694915254237288,SF
Trevor Booker,23.0,2010,101,171,9,34,106,49,40,95,33,4,89,179,81,43,45,486,32,79,49.8,30.8,22.3,62,6.9,13.2,0,-2.1,1.2,10969.0,8.0,1716,324,0.6086564472497745,1.3064516129032258,0.5906432748538012,0.2647058823529412,0.6838709677419355,0.2129032258064516,PF
Solomon Hill,23.0,2013,95,124,57,146,41,27,48,69,12,2,61,126,95,40,20,468,35,79,91.8,33.0,21.9,77,5.7,13.8,0,-1.7,1.2,10060.0,9.0,1922,331,0.6069094304388422,1.2337662337662338,0.7661290322580645,0.3904109589041096,0.6029411764705882,0.17647058823529413,SF
John Jenkins,23.0,2012,128,153,134,305,46,17,36,53,1,0,16,85,42,29,11,696,35,75,95.4,33.6,20.9,55,6.6,12.4,0,-4.0,2.0,2244.0,6.0,1924,457,0.663716814159292,0.7636363636363637,0.8366013071895425,0.43934426229508194,0.7301587301587301,0.015873015873015872,SG
Rodney Hood,23.0,2014,109,135,71,169,33,25,73,95,14,2,29,109,75,25,9,562,35,80,94.4,32.9,21.2,54,6.6,14.7,0,-1.8,1.1,11751.0,8.0,1869,395,0.6183978873239437,1.3888888888888888,0.8074074074074075,0.42011834319526625,0.5689655172413793,0.2413793103448276,SF
Rondae Hollis-Jefferson,23.0,2015,145,205,6,29,51,33,41,78,40,3,77,183,59,44,32,427,38,79,97.2,28.7,20.1,59,5.6,19.9,0,-0.3,1.4,6873.0,6.0,1801,232,0.6626319056486655,1.0,0.7073170731707317,0.20689655172413793,0.6071428571428571,0.47619047619047616,PF
Aaron Holiday,23.0,2018,159,192,88,205,82,65,38,66,4,0,17,104,192,42,8,671,33,73,89.4,37.7,21.3,125,4.3,7.1,0,-1.0,1.3,8289.0,8.0,2217,456,0.6207445233866192,1.536,0.828125,0.4292682926829268,0.5578231292517006,0.027210884353741496,PG
OG Anunoby,23.0,2017,27,48,14,45,22,12,5,9,27,2,28,59,23,21,21,177,16,80,41.4,25.1,19.4,26,4.8,9.4,0,0.9,1.0,18688.0,9.0,707,93,0.7754994742376445,0.8846153846153846,0.5625,0.3111111111111111,0.6470588235294118,0.7941176470588235,PF
David Roddy,23.0,2022,102,147,45,103,81,39,64,60,27,4,55,170,86,36,31,579,30,77,19.4,32.9,20.8,70,3.4,8.1,0,-3.7,1.8,2982.0,4.0,1627,347,0.7032160901671201,1.2285714285714286,0.6938775510204082,0.4368932038834951,0.675,0.225,SF
Kris Murray,23.0,2023,86,118,66,197,109,57,25,46,17,5,80,150,58,30,34,586,29,80,35.8,34.8,22.4,43,6.7,8.3,0,-1.4,1.8,3671.0,3.0,1735,434,0.6029799143891998,1.3488372093023255,0.7288135593220338,0.3350253807106599,0.6566265060240963,0.10240963855421686,SF
Asa Newell,23.0,2025,101,135,26,89,80,44,28,47,57,7,110,117,29,33,32,509,33,83,98.0,29.0,19.3,37,8.3,10.5,0,1.0,2.7,489.0,1.0,1641,288,0.7325849165227404,0.7837837837837838,0.7481481481481481,0.29213483146067415,0.6451612903225806,0.4596774193548387,PF
Damion James,24.0,2010,155,230,36,94,81,40,64,110,29,1,107,243,33,57,40,611,34,79,96.8,30.3,22.3,69,6.8,14.6,0,-1.3,2.6,626.0,4.0,1881,389,0.6232150142798858,0.4782608695652174,0.6739130434782609,0.3829787234042553,0.6694214876033058,0.2396694214876033,SF
Reggie Jackson,24.0,2011,109,137,71,169,74,51,49,67,25,0,35,111,152,36,18,618,34,75,82.4,34.1,20.8,81,5.6,6.5,0,-0.7,0.9,23782.0,14.0,1854,410,0.6570553712681807,1.876543209876543,0.7956204379562044,0.42011834319526625,0.592,0.2,SG
Jared Cunningham,24.0,2012,193,263,49,146,88,66,25,73,31,4,36,99,100,90,15,628,35,76,73.0,35.1,20.7,102,2.5,5.8,0,-1.6,2.6,624.0,4.0,2170,398,0.6112279062524332,0.9803921568627451,0.7338403041825095,0.3356164383561644,0.5714285714285714,0.2012987012987013,SF
Shabazz Napier,24.0,2014,207,238,87,215,67,50,59,106,0,0,38,196,195,73,13,720,40,73,83.8,35.1,22.6,114,6.5,13.0,0,-1.4,1.4,6029.0,6.0,2288,497,0.5982849165724922,1.7105263157894737,0.8697478991596639,0.4046511627906977,0.5726495726495726,0.0,PG
Tim Hardaway Jr.,24.0,2013,73,105,68,190,43,20,62,113,20,2,8,159,90,25,17,527,37,78,68.0,34.9,20.9,69,8.4,16.9,0,-1.2,0.8,25291.0,13.0,2060,428,0.5556727119358921,1.3043478260869565,0.6952380952380952,0.35789473684210527,0.6825396825396826,0.31746031746031744,SG
Tyus Jones,24.0,2015,144,162,47,124,51,36,37,76,0,0,19,118,217,59,3,461,39,73,98.6,33.9,18.7,76,8.2,20.0,0,-0.8,1.0,15738.0,11.0,2168,324,0.5831309451528032,2.8552631578947367,0.8888888888888888,0.3790322580645161,0.5862068965517241,0.0,PG
Tyler Lydon,24.0,2017,97,116,49,125,44,27,33,63,25,3,79,215,70,35,49,448,34,81,85.8,36.1,20.8,59,6.0,8.4,0,-1.0,3.1,89.0,2.0,2075,292,0.6529850746268656,1.1864406779661016,0.8362068965517241,0.392,0.6197183098591549,0.352112676056338,SF
Ty Jerome,24.0,2019,67,91,79,198,44,25,55,87,0,0,17,139,202,57,1,502,37,77,91.4,33.9,21.6,61,7.5,21.2,0,0.2,1.5,4640.0,7.0,1898,409,0.5589702476394085,3.3114754098360657,0.7362637362637363,0.398989898989899,0.6376811594202898,0.0,SG
Josh Christopher,24.0,2021,44,55,18,59,22,11,26,47,10,1,10,61,21,22,8,214,15,77,98.0,29.7,19.1,26,5.8,2.0,0,-3.2,2.0,2183.0,3.0,816,165,0.56553911205074,0.8076923076923077,0.8,0.3050847457627119,0.6666666666666666,0.30303030303030304,SF
Nique Clifford,24.0,2025,139,179,66,175,79,47,72,85,21,1,53,293,160,43,22,681,36,78,79.0,35.4,23.0,93,3.6,9.8,0,-1.3,2.3,1830.0,1.0,2107,458,0.6343617259110217,1.7204301075268817,0.776536312849162,0.37714285714285717,0.626984126984127,0.16666666666666666,SG
Olivier-Maxence Prosper,24.0,2023,111,151,39,115,59,42,14,23,38,2,61,107,24,33,5,450,36,80,80.6,29.0,20.5,50,5.2,11.8,0,-2.7,2.1,1932.0,3.0,1803,253,0.7043576258452292,0.48,0.7350993377483444,0.3391304347826087,0.5841584158415841,0.37623762376237624,SF
Kyshawn George,24.0,2024,21,27,53,130,20,15,5,17,3,0,14,80,67,27,11,236,31,80,49.2,23.0,20.1,48,4.5,4.5,1,0.3,1.9,3164.0,2.0,1248,187,0.5933226065969429,1.3958333333333333,0.7777777777777778,0.4076923076923077,0.5714285714285714,0.08571428571428572,SF
Dominique Jones,25.0,2010,209,282,52,167,91,45,68,110,11,1,37,164,120,56,19,705,33,76,0.0,37.1,21.3,97,5.4,5.6,0,-3.2,2.6,743.0,3.0,1985,481,0.5825675943676869,1.2371134020618557,0.7411347517730497,0.31137724550898205,0.6691176470588235,0.08088235294117647,SG
Marshon Brooks,25.0,2011,169,219,67,197,117,68,65,97,27,0,72,153,80,48,39,788,32,77,40.8,36.5,22.0,98,5.2,3.8,0,-3.1,1.8,3492.0,5.0,2100,544,0.6152789056155912,0.8163265306122449,0.771689497716895,0.3401015228426396,0.6324324324324324,0.14594594594594595,SG
Reggie Bullock,25.0,2013,56,73,85,198,34,16,46,52,0,0,69,154,95,42,10,471,34,79,97.2,31.6,21.9,43,6.1,10.5,0,-1.0,1.0,13347.0,11.0,1910,346,0.6228181529673119,2.2093023255813953,0.7671232876712328,0.4292929292929293,0.68,0.0,SF
Tony Wroten,25.0,2012,154,264,9,56,117,95,55,104,17,3,80,96,130,66,13,559,35,77,96.4,30.3,18.8,132,3.9,7.6,0,-3.4,1.8,3108.0,4.0,1870,427,0.5145813388320201,0.9848484848484849,0.5833333333333334,0.16071428571428573,0.5518867924528302,0.08018867924528301,SF
Brice Johnson,25.0,2016,144,184,0,0,86,31,111,134,70,3,115,301,58,43,59,678,40,82,91.2,28.0,21.6,70,7.3,16.5,0,-1.0,3.0,109.0,2.0,1962,362,0.7653061224489797,0.8285714285714286,0.782608695652174,0.0,0.7350427350427351,0.5982905982905983,C
Jarell Martin,25.0,2015,140,203,14,52,92,69,51,88,45,0,98,207,59,38,23,558,33,81,97.8,35.1,20.7,92,3.8,7.9,0,-2.8,1.9,2999.0,4.0,2020,352,0.6321943261125714,0.6413043478260869,0.6896551724137931,0.2692307692307692,0.5714285714285714,0.2795031055900621,PF
Moritz Wagner,25.0,2018,74,106,62,158,103,48,24,48,23,0,56,215,32,37,19,555,38,83,76.4,27.6,20.8,54,7.5,14.4,1,-1.8,1.4,6620.0,8.0,1722,381,0.6489102983818165,0.5925925925925926,0.6981132075471698,0.3924050632911392,0.6821192052980133,0.152317880794702,PF
Nassir Little,25.0,2019,77,100,14,52,51,37,31,64,35,3,57,109,23,19,19,353,36,78,99.6,18.2,18.9,48,7.4,16.8,0,-1.5,1.7,3719.0,5.0,1247,235,0.6326164874551972,0.4791666666666667,0.77,0.2692307692307692,0.5795454545454546,0.3977272727272727,SF
Immanuel Quickley,25.0,2020,144,156,62,145,23,26,52,84,1,0,16,110,57,27,4,482,30,75,95.8,32.9,20.6,48,5.2,10.7,0,2.0,1.2,10668.0,6.0,1686,330,0.6045554886614489,1.1875,0.9230769230769231,0.42758620689655175,0.46938775510204084,0.02040816326530612,SG
Quentin Grimes,25.0,2021,89,113,100,248,34,29,31,76,8,0,48,123,59,42,9,535,30,77,98.2,32.8,20.7,55,3.2,17.0,0,-0.6,1.3,8271.0,5.0,1606,418,0.5719233729581801,1.0727272727272728,0.7876106194690266,0.4032258064516129,0.5396825396825397,0.12698412698412698,SG
Marcus Sasser,25.0,2023,128,151,96,250,48,30,40,60,6,0,13,89,111,58,6,606,36,74,21.2,30.8,22.3,58,3.8,19.3,0,-1.6,1.9,2588.0,3.0,1800,428,0.6128144972089636,1.9137931034482758,0.847682119205298,0.384,0.6153846153846154,0.07692307692307693,SG
Blake Wesley,25.0,2022,94,141,52,172,64,76,38,60,18,2,23,102,82,43,2,490,34,77,76.8,29.3,18.9,75,4.4,8.0,0,-2.9,1.9,2587.0,4.0,1648,410,0.5190238115413948,1.0933333333333333,0.6666666666666666,0.3023255813953488,0.45714285714285713,0.12857142857142856,SG
Jase Richardson,25.0,2025,102,122,47,114,55,26,37,54,5,1,23,96,68,30,11,437,36,75,94.0,25.4,19.3,30,8.2,15.8,0,0.6,2.7,543.0,1.0,1568,286,0.6432524729156853,2.2666666666666666,0.8360655737704918,0.41228070175438597,0.6790123456790124,0.06172839506172839,SF
Quincy Pondexter,26.0,2010,187,226,18,51,79,29,114,156,34,1,107,158,63,46,21,695,36,78,94.0,32.3,22.3,68,5.4,11.4,0,-2.6,1.4,6136.0,7.0,2100,429,0.6575959427749601,0.9264705882352942,0.827433628318584,0.35294117647058826,0.7314814814814815,0.3148148148148148,SF
Miles Plumlee,26.0,2012,48,76,0,0,39,21,24,31,26,5,99,143,18,18,32,226,34,82,89.8,20.5,23.4,42,5.9,12.5,0,-3.6,1.5,5616.0,7.0,1189,115,0.7612503368364323,0.42857142857142855,0.631578947368421,0.0,0.65,0.43333333333333335,C
Jordan Hamilton,26.0,2011,95,122,90,234,54,25,86,139,13,1,72,204,76,31,23,671,36,79,98.8,32.2,20.3,77,6.1,17.0,0,-1.7,2.0,2120.0,5.0,1960,538,0.5670294753921039,0.987012987012987,0.7786885245901639,0.38461538461538464,0.6835443037974683,0.16455696202531644,SF
Andre Roberson,26.0,2013,54,98,19,58,71,54,20,43,17,3,92,255,44,67,41,337,31,79,69.6,33.4,21.1,74,6.1,8.7,0,0.3,1.4,7397.0,7.0,1689,246,0.582802988378528,0.5945945945945946,0.5510204081632653,0.3275862068965517,0.568,0.136,PF
Caleb Swanigan,26.0,2017,164,210,38,85,92,34,73,116,19,1,96,340,106,15,28,646,35,81,96.4,32.5,19.8,118,6.0,14.5,0,-1.9,2.6,662.0,3.0,1988,400,0.6559707554833469,0.8983050847457628,0.780952380952381,0.4470588235294118,0.7301587301587301,0.15079365079365079,SF
Landry Shamet,26.0,2018,85,103,84,190,45,25,19,30,6,1,14,89,166,23,6,477,32,76,70.6,31.7,20.9,67,4.3,11.5,0,-0.5,1.1,10483.0,8.0,1759,309,0.6731203431925943,2.4776119402985075,0.8252427184466019,0.4421052631578947,0.6428571428571429,0.08571428571428572,SG
Dylan Windler,26.0,2019,115,135,97,228,85,39,24,33,28,0,62,284,81,46,18,681,32,80,0.0,33.2,22.3,67,-0.5,8.6,0,-2.0,2.4,1094.0,4.0,1992,409,0.7269427839453458,1.208955223880597,0.8518518518518519,0.42543859649122806,0.6854838709677419,0.22580645161290322,SF
Payton Pritchard,26.0,2020,115,140,88,212,92,61,36,61,0,0,21,113,172,47,1,635,31,74,89.4,36.5,22.0,85,5.6,11.8,0,0.0,1.3,10515.0,6.0,1862,462,0.6063789152024446,2.023529411764706,0.8214285714285714,0.41509433962264153,0.6013071895424836,0.0,PG
Nah'Shon Hyland,26.0,2021,94,109,69,186,62,35,17,36,4,0,4,109,50,45,4,467,24,75,83.8,31.9,20.3,74,3.2,8.4,0,0.2,1.6,4529.0,5.0,1350,336,0.608136264194187,0.6756756756756757,0.8623853211009175,0.3709677419354839,0.6391752577319587,0.041237113402061855,SG
Ben Sheppard,26.0,2023,86,124,79,190,84,57,42,67,6,1,19,142,90,43,5,584,31,78,0.0,34.2,21.5,68,-0.5,2.7,0,-1.2,1.7,4011.0,3.0,1844,440,0.5904238110643805,1.3235294117647058,0.6935483870967742,0.41578947368421054,0.5957446808510638,0.0425531914893617,SG
Wendell Moore Jr.,26.0,2022,95,118,52,126,80,48,42,61,14,4,47,158,172,53,8,523,39,77,94.4,33.9,20.4,76,5.5,14.7,0,-2.9,2.5,811.0,4.0,2255,357,0.6394893866771006,2.263157894736842,0.8050847457627118,0.4126984126984127,0.625,0.109375,SF
Dillon Jones,26.0,2024,164,194,32,101,116,76,53,76,5,0,23,257,152,57,3,602,29,78,0.0,37.0,22.2,88,-1.7,1.7,0,-1.7,2.6,626.0,2.0,1796,422,0.5932671081677704,1.7272727272727273,0.845360824742268,0.31683168316831684,0.6041666666666666,0.026041666666666668,SF
JaJuan Johnson,27.0,2011,169,209,15,51,26,22,193,202,23,3,82,209,33,30,79,698,34,82,91.6,35.4,21.9,56,7.2,15.8,0,-2.6,2.9,304.0,1.0,1974,494,0.5956037954809201,0.5892857142857143,0.8086124401913876,0.29411764705882354,0.5416666666666666,0.4791666666666667,C
Jordan Crawford,27.0,2010,119,154,79,202,94,66,70,113,17,1,34,132,101,47,7,718,35,76,52.8,32.8,21.3,85,5.8,13.2,0,-3.2,1.4,6955.0,6.0,1993,545,0.5858737515503623,1.188235294117647,0.7727272727272727,0.3910891089108911,0.5875,0.10625,SG
Arnett Moultrie,27.0,2012,124,159,8,18,59,39,51,95,62,4,110,204,35,25,23,492,30,83,0.0,35.8,21.2,73,4.7,5.6,0,-1.7,2.6,734.0,2.0,1750,262,0.7410531389324015,0.4794520547945205,0.779874213836478,0.4444444444444444,0.6020408163265306,0.6326530612244898,C
Larry Nance Jr.,27.0,2015,113,144,14,41,47,21,69,119,46,4,41,168,71,35,35,466,29,80,0.0,34.9,22.1,65,1.3,4.0,0,0.1,1.1,13525.0,11.0,1510,297,0.6465756465756466,1.0923076923076922,0.7847222222222222,0.34146341463414637,0.6911764705882353,0.6764705882352942,PF
Kyle Kuzma,27.0,2017,81,121,25,78,93,47,36,65,13,0,75,177,66,17,13,443,27,81,62.8,30.8,21.5,58,2.6,8.6,0,-3.1,0.9,19302.0,9.0,1455,319,0.5950462067483344,1.1379310344827587,0.6694214876033058,0.32051282051282054,0.6642857142857143,0.09285714285714286,PF
Pascal Siakam,27.0,2016,133,194,3,15,98,45,126,165,31,1,128,251,51,32,71,652,32,81,0.0,35.3,21.8,67,-1.6,4.7,1,2.3,0.9,24567.0,10.0,1877,449,0.6100756044614117,0.7611940298507462,0.6855670103092784,0.2,0.6853146853146853,0.21678321678321677,PF
Udoka Azubuike,27.0,2020,63,143,0,0,34,16,37,36,103,8,104,210,28,15,77,412,30,84,93.6,27.7,20.3,73,8.1,18.1,1,-2.7,2.5,726.0,4.0,1417,123,1.0,0.3835616438356164,0.4405594405594406,0.0,0.68,2.06,C
Robert Williams,27.0,2018,33,70,0,12,41,19,30,47,68,3,71,206,43,24,75,311,30,82,88.0,25.6,20.3,52,7.5,9.8,0,2.4,1.4,6626.0,8.0,1347,149,0.8648498331479421,0.8269230769230769,0.4714285714285714,0.0,0.6833333333333333,1.1333333333333333,C
Mfiondu Kabengele,27.0,2019,137,180,24,65,63,55,33,63,44,4,79,141,11,21,56,489,37,82,46.2,21.5,21.5,48,7.7,12.8,0,-2.5,2.8,379.0,3.0,1374,279,0.6825795644891123,0.22916666666666666,0.7611111111111111,0.36923076923076925,0.5338983050847458,0.3728813559322034,PF
Terrence Shannon Jr.,27.0,2024,221,276,77,213,96,57,30,47,16,2,26,102,74,33,28,736,32,78,82.0,33.8,23.5,64,6.8,13.6,0,-2.4,2.5,921.0,2.0,1895,443,0.6519736375876974,1.15625,0.8007246376811594,0.3615023474178404,0.6274509803921569,0.10457516339869281,SG
Cameron Thomas,27.0,2021,194,220,68,209,49,29,83,127,3,0,18,80,42,25,6,668,29,76,95.4,34.0,19.3,49,6.3,10.6,0,-2.5,1.5,5843.0,5.0,1786,497,0.562478949141125,0.8571428571428571,0.8818181818181818,0.3253588516746411,0.6282051282051282,0.038461538461538464,SG
Danny Wolf,27.0,2025,79,133,38,113,117,72,23,40,8,1,85,275,132,25,50,489,37,84,0.0,30.5,20.7,120,9.2,12.9,0,-0.2,2.4,1157.0,1.0,1999,365,0.577304495655459,1.1,0.5939849624060151,0.336283185840708,0.6190476190476191,0.042328042328042326,PF
Nick Smith Jr.,27.0,2023,37,50,24,71,13,17,35,62,4,0,4,24,29,14,2,213,17,77,99.6,25.8,18.8,27,9.4,11.3,0,-4.6,2.0,2462.0,3.0,783,198,0.48409090909090907,1.0740740740740742,0.74,0.3380281690140845,0.43333333333333335,0.13333333333333333,SF
Greivis Vasquez,28.0,2010,138,161,67,186,59,46,88,123,4,0,38,113,203,55,11,641,32,78,91.6,34.3,22.3,108,6.5,14.2,0,-1.6,1.2,9869.0,7.0,1923,502,0.5594930521611619,1.8796296296296295,0.8571428571428571,0.3602150537634409,0.5619047619047619,0.0380952380952381,SG
Norris Cole,28.0,2011,221,259,46,142,108,65,75,151,6,2,26,174,185,74,3,737,34,74,0.0,36.1,22.3,95,1.8,6.9,0,-3.9,1.4,9040.0,6.0,2023,541,0.5626297789177965,1.9473684210526316,0.8532818532818532,0.323943661971831,0.6242774566473989,0.03468208092485549,PG
C.J. Wilcox,28.0,2014,103,118,90,230,45,26,51,70,11,1,22,97,81,32,32,587,32,77,78.0,34.9,23.0,54,4.1,2.9,0,-1.9,2.8,389.0,3.0,1908,422,0.6193028359216746,1.5,0.8728813559322034,0.391304347826087,0.6338028169014085,0.15492957746478872,SG
Perry Jones III,28.0,2012,71,102,10,33,51,37,77,119,41,3,86,161,41,28,19,439,32,83,98.8,30.9,20.4,54,8.0,13.2,0,-3.9,2.1,1734.0,3.0,1635,317,0.6065546590029844,0.7592592592592593,0.696078431372549,0.30303030303030304,0.5795454545454546,0.4659090909090909,C
R.J. Hunter,28.0,2015,197,222,75,252,54,22,63,102,5,0,26,134,122,73,34,668,34,78,43.6,37.0,21.3,75,-0.3,7.7,0,-1.0,2.7,441.0,4.0,2017,493,0.5654499898422157,1.6266666666666667,0.8873873873873874,0.2976190476190476,0.7105263157894737,0.06578947368421052,SG
Jacob Evans III,28.0,2018,86,114,60,162,39,30,49,84,13,2,50,120,113,47,35,468,36,78,74.2,30.8,20.6,63,3.0,17.6,0,-2.8,2.6,638.0,2.0,1819,364,0.5649990341896851,1.7936507936507937,0.7543859649122807,0.37037037037037035,0.5652173913043478,0.18840579710144928,SG
Skal Labissiere,28.0,2016,41,62,0,2,11,14,61,71,26,5,35,78,11,9,59,237,36,83,99.8,15.8,19.8,33,4.6,14.8,1,-1.4,1.9,2656.0,6.0,979,159,0.6361391453725574,0.3333333333333333,0.6612903225806451,0.0,0.44,1.04,C
Tony Bradley,28.0,2017,61,99,0,0,56,21,22,49,19,4,95,94,22,10,21,262,37,83,95.2,14.6,19.0,24,7.2,17.6,0,0.0,1.8,2656.0,8.0,967,148,0.6838588431822927,0.9166666666666666,0.6161616161616161,0.0,0.7272727272727273,0.24675324675324675,C
Jordan Poole,28.0,2019,75,90,75,203,56,26,23,54,7,0,8,102,80,40,8,472,37,77,81.6,33.0,19.6,56,6.8,16.8,0,-1.1,1.1,13213.0,7.0,1987,362,0.5876494023904382,1.4285714285714286,0.8333333333333334,0.3694581280788177,0.6829268292682927,0.08536585365853659,SG
